DTYYYYMMDD,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT,OPENINT,OPENINT
20170517,80234.8,80397.6,80234.8,80344.2,768674494,1.56E+12,54983,3303156706
20170520,80837.5,81132.6,80837.5,81077.6,865549027,1.53E+12,51968,3311881871
20170521,81149.2,81256.2,81149.2,81194,683041936,1.40E+12,52081,3342035210
20170522,81238,81308.6,81121.8,81124.4,472248585,1.14E+12,43820,3321986179
20170523,81151.5,81183.4,81124.2,81124.4,504571215,1.15E+12,46305,3311367528
20170524,81140.2,81148.6,81068.3,81146.2,545232776,1.39E+12,47603,3309307027
20170527,81155.4,81161.7,80921.1,80921.2,397277900,8.97E+11,44005,3309662729
20170528,80943.8,80943.8,80713.2,80713.2,387485176,8.48E+11,42381,3298601887
20170529,80716.2,80730,80599.5,80607.9,479311856,1.09E+12,47666,3287921011
20170530,80609.1,80621.9,80503.6,80511.5,396938231,8.09E+11,37827,3283520970
20170531,80525.2,80565.8,80513.2,80513.3,471321712,1.23E+12,42249,3280153521
20170603,80529,80548.1,80288.9,80288.9,385262771,1.01E+12,37579,3277091772
20170606,80310.1,80332.5,80283.5,80293.5,317644540,7.26E+11,34813,3266521875
20170607,80296.6,80299.7,79758.4,79758.5,526406132,1.09E+12,48839,3269155596
20170610,79811.3,79898.4,79811.2,79855.7,306726428,7.11E+11,30084,3247244223
20170611,79864.8,79884.3,79845.4,79870.7,371698390,7.77E+11,34247,3250864672
20170612,79872.9,79872.8,79564.1,79564.1,261660303,5.71E+11,28353,3250040127
20170613,79569.2,79575.7,79426.8,79426.9,368730039,8.17E+11,33210,3237221319
20170614,79440.2,79474.2,79432.2,79465.7,427765186,8.00E+11,37522,3230360343
20170617,79486,79533.7,79285,79285,329196974,7.02E+11,34415,3231651508
20170618,79294.7,79297.9,78990.4,78990.4,409022368,8.81E+11,38364,3224305901
20170619,79001.7,79001.7,78859.1,78859.2,305463874,7.70E+11,30441,3211605548
20170620,78861.2,78884.4,78833.6,78867.5,312427234,7.38E+11,28932,3201386370
20170621,78880.2,78883.7,78736.1,78736.2,291781139,6.63E+11,29674,3201230598
20170624,78756.9,78772.5,78652.7,78652.7,241221183,5.08E+11,26536,3195514164
20170625,78671.5,78707.3,78661.4,78665.5,314537803,7.24E+11,30082,3191704147
20170628,78687.1,78760.3,78687.1,78704.5,270549888,6.70E+11,31295,3192021070
20170701,78751.1,78820.9,78751,78799.7,359152098,9.23E+11,36112,3192522648
20170702,78808.1,78821.2,78765.2,78765.3,271593492,6.78E+11,32029,3194419966
20170703,78775.5,78775.4,78659.1,78659.2,318721398,7.59E+11,34858,3186827151
20170704,78654.1,78671.2,78622.1,78632.5,359722160,9.05E+11,37225,3179202090
20170705,78652.1,78733.8,78644.7,78700.2,411698962,1.03E+12,41866,3183697477
20170708,78799.7,78893.2,78799.6,78881.6,455327119,1.25E+12,42857,3184417423
20170709,78899.8,78993.4,78899.8,78985.4,412708513,1.00E+12,42023,3192869854
20170710,79009.5,79386.6,79009.4,79377,550452221,1.25E+12,48679,3192442059
20170711,79414.7,79511.2,79414.6,79490.4,484421123,1.13E+12,46332,3192871293
20170712,79510.8,79566.4,79509.5,79509.6,393350400,9.38E+11,39522,3197310350
20170715,79530.5,79684,79530.4,79658.9,494583736,1.47E+12,43325,3197780972
20170716,79669,79699.9,79608.7,79620.8,387846256,9.13E+11,41035,3194381360
20170717,79682.2,79705.5,79628.7,79692.9,624199267,1.38E+12,50846,3191728707
20170718,79733.3,79792.6,79733.3,79735.7,360353865,8.84E+11,40521,3190395993
20170719,79764.3,80178.5,79764.3,80162.5,349690575,9.48E+11,37294,3208780387
20170722,80250.1,80671.5,80250,80670.8,425926199,9.50E+11,42935,3206417002
20170723,80693.5,80889,80676.5,80863,579637395,1.33E+12,48016,3199343193
20170724,80894.4,81008.1,80894.4,80933.9,493755121,1.14E+12,50883,3194442012
20170725,80978,81242.6,80882.5,81181.7,514926914,1.48E+12,56695,3190657411
20170726,81297.6,81628.5,81297.5,81509.3,789010339,2.87E+12,96756,3198236796
20170729,81572,81572,81351,81420.9,369815411,1.13E+12,52026,3215420107
20170730,81438.5,81635,81438.5,81491.4,435047469,1.07E+12,53094,3211772510
20170731,81502.5,81596.7,81502.5,81533.5,424389336,1.03E+12,47850,3213853911
20170801,81553.5,81565.8,81415.8,81415.9,344923822,9.59E+11,46265,3215513784
20170802,81436.3,81445.8,81265.8,81265.9,336267489,8.89E+11,42337,3210873404
20170806,81302.7,81424.6,81302.6,81384.1,358790760,8.29E+11,44600,3204959358
20170807,81397.8,81402.2,81285.7,81285.7,359096536,8.52E+11,41269,3207955002
20170808,81300.2,81346.7,81278.2,81313.9,351800627,9.05E+11,42843,3204078479
20170809,81370.7,81626.4,81370.6,81579.3,479424405,1.16E+12,49280,3205190397
20170812,81613,81805.6,81612.9,81763.1,405760701,1.00E+12,46127,3215649563
20170813,81771.6,81818.6,81661.4,81661.5,343665635,7.72E+11,40667,3223845847
20170814,81664.7,81673.6,81597.1,81659.3,367870438,8.92E+11,37642,3219822016
20170815,81659.8,81716.6,81611.3,81696.3,466185239,1.01E+12,45463,3219731940
20170816,81696.3,81741.8,81696.2,81741.9,374967823,9.42E+11,42301,3221878822
20170819,81808.2,82021.1,81808.2,81954.9,642394200,1.44E+12,51151,3223668370
20170820,81986.8,82016.2,81984.3,82016.2,345151995,8.15E+11,40207,3232070149
20170821,82043.4,82084.2,82023,82075,448067687,1.04E+12,44455,3234487096
20170822,82119.7,82428.5,82119.6,82372.4,581756878,1.26E+12,52999,3236806157
20170823,82413.6,82570,82413.5,82541.8,508257658,1.05E+12,42884,3248533622
20170826,82583.5,82933.1,82583.5,82897.1,595865467,1.26E+12,49852,3255214861
20170827,82924.6,82968.1,82853.3,82885,432196370,1.01E+12,46342,3269227233
20170828,82898.5,83015.2,82898.5,83012.1,438616274,1.05E+12,43183,3268750165
20170829,83106.5,83401.8,83106.4,83252,808686531,1.66E+12,62487,3273762387
20170830,83295.4,83342.9,83262.6,83272.9,542570374,1.12E+12,51184,3282691807
20170902,83299.3,83440.9,83290.5,83428.2,403999059,7.55E+11,39969,3283216190
20170903,83478.6,83586.3,83297.7,83345.2,703533347,1.19E+12,58373,3289339656
20170904,83346.5,83503.8,83333.7,83452.1,493861967,1.07E+12,47058,3286068295
20170905,83460.6,83764.1,83460.6,83733.5,440145695,9.17E+11,43403,3290530342
20170906,83743.9,83762.3,83674.7,83675.3,357292996,7.90E+11,34596,3301626405
20170910,83530.6,83530.5,83255.7,83255.7,342500585,6.89E+11,34322,3299330705
20170911,83238.1,83369.1,83238,83369.1,367430294,7.95E+11,36513,3282391704
20170912,83371.3,83490.3,83371.3,83469.2,344921026,6.98E+11,44173,3285865973
20170913,83513.8,83534.5,83480.7,83523.8,457535160,9.85E+11,50029,3291370243
20170916,83524.2,83685.6,83524.1,83683.2,440080617,1.03E+12,41179,3304924576
20170917,83732,83916.6,83731.9,83916.6,376260488,8.44E+11,39862,3308677571
20170918,83944.1,84414.4,83944.1,84414.5,369001807,8.22E+11,37936,3317909179
20170919,84455.2,85344.2,84455.2,85343.9,591741081,1.34E+12,52660,3337591609
20170920,85416.4,85832.1,85416.4,85831.8,746454091,1.45E+12,80853,3373177317
20170923,85873.4,85873.4,85769,85798.4,581279355,1.18E+12,103192,3388123189
20170924,85820.2,85820.1,85572.5,85588.8,523685887,1.12E+12,57741,3386804976
20170925,85611.2,85645.8,85516.7,85516.9,452172627,1.06E+12,48795,3416478562
20170926,85624.6,85656.4,85619.7,85628.8,531526448,1.09E+12,50991,3413605061
20170927,85742.3,85878.9,85742.3,85819,656097470,1.56E+12,62128,3418012299
20171002,85839.6,85839.6,85488.5,85514.9,734396480,2.01E+12,120133,3425604214
20171003,85512.7,85517.4,85354.9,85355,416994991,1.14E+12,67645,3413465855
20171004,85364.2,85480.9,85364.1,85429.5,444226427,1.14E+12,62649,3407081991
20171007,85516.7,85520.5,85069.4,85069.5,510525424,1.09E+12,64364,3410057381
20171008,85306.5,85306.5,84554.7,84564.9,619912272,1.34E+12,63179,3395685205
20171009,84568.2,84626.5,84568.2,84611.6,338338552,9.66E+11,50207,3375527714
20171010,84618.7,84751.1,84618.6,84734.4,347527794,8.17E+11,41401,3377391957
20171011,84748.4,84753.3,84725.8,84744.1,431028121,9.14E+11,45797,3382290085
20171014,84852.9,85263.6,84852.9,85263.6,341431300,7.68E+11,37171,3382679466
20171015,85283.8,85394.9,85283.7,85394.9,380881338,9.21E+11,42405,3403414486
20171016,85424.5,85593.8,85424.5,85590.7,447244793,1.06E+12,46327,3408658070
20171017,85615.5,85685.9,85615.5,85660,481133856,1.25E+12,49606,3416472469
20171018,85707.4,85771.2,85696.5,85768,421161689,1.13E+12,57014,3419239343
20171021,85856.7,86430.5,85856.7,86430.5,580515297,1.46E+12,56525,3435969640
20171022,86547.1,86553.3,86459.1,86480.2,468221772,1.11E+12,50590,3459823969
20171023,86481.8,86481.7,86326.2,86346.2,637586756,1.40E+12,141889,3461653708
20171024,86351,86529.1,86350.9,86529.2,570310532,1.44E+12,82408,3436276885
20171025,86564.1,86651.6,86564.1,86636.8,486602023,1.02E+12,60885,3443907315
20171028,86681.1,86939.9,86681,86935.4,514438428,1.24E+12,61308,3448426572
20171029,86985.6,87416.6,86985.6,87416.6,717768674,1.83E+12,69021,3460310696
20171030,87520.5,87579.7,87476.7,87477.2,526693381,1.44E+12,59115,3489429409
20171031,87515.1,87649.9,87483.9,87649.9,614297731,1.37E+12,60201,3491846153
20171101,87731.3,87883.4,87731.3,87844.9,550865532,1.36E+12,58410,3498741343
20171104,87886.9,87933.4,87842.1,87868.6,397820326,9.28E+11,51602,3506748136
20171105,87886,87974.3,87886,87905.1,589352232,1.34E+12,61496,3507693599
20171107,87867.3,87970.3,87867.3,87883.1,408136004,9.29E+11,44717,3506699364
20171108,87880.3,87912.5,87879.6,87897.4,420925272,8.90E+11,46738,3508273172
20171111,87909,87925.6,87795.1,87795.2,396066145,8.73E+11,43378,3509514374
20171112,87800.3,87811.6,87744.7,87744.7,392758952,8.86E+11,47080,3505434647
20171113,87761.9,87867.7,87761.8,87832.5,394865969,8.70E+11,47130,3503334650
20171114,87850.6,87976.4,87850.5,87949.8,366824284,7.62E+11,42171,3508048478
20171115,87951.5,88017.3,87951.5,88005.9,455852068,1.01E+12,45511,3512731587
20171118,88027.9,88222.5,88027.9,88202.3,365136471,9.07E+11,40305,3511428255
20171120,88269.1,88354.8,88258.8,88261.2,452532530,1.07E+12,45819,3519224387
20171121,88465.4,88774.6,88465.3,88774.6,690757403,1.94E+12,63332,3521572712
20171122,88829.3,89339.1,88829.2,89339.1,772486338,1.85E+12,60719,3541979982
20171125,89626.5,90491,89626.5,90469.5,816234130,1.99E+12,65968,3564503011
20171126,90663,90727.9,90599.6,90655.5,839356045,1.74E+12,59819,3609531646
20171128,90774.1,91264.8,90774.1,91255.2,1059092751,2.41E+12,78058,3616950828
20171129,91284.9,91329.2,91114.4,91152.2,609099840,1.42E+12,53844,3639919281
20171202,91208.1,91358.1,91208,91296.7,421403701,9.29E+11,47089,3635809978
20171203,91313,91313,90951.8,90951.8,563360954,1.24E+12,52549,3641573081
20171204,90949.1,91055.4,90936.4,90936.6,632506274,1.28E+12,54096,3627819227
20171205,90937.2,91182.8,90937.2,91092.2,705537780,1.52E+12,57776,3627210937
20171209,91120.6,91239.7,91119.4,91160.3,688957577,1.28E+12,60677,3637935776
20171210,91228.8,91278.7,91197.1,91198.9,579629801,1.36E+12,59873,3640654354
20171211,91266.5,91552.3,91266.5,91552.4,1051050843,2.77E+12,90024,3642163031
20171212,91840.7,92643,91840.6,92628.9,1097399205,2.74E+12,89237,3656279605
20171213,92766.3,93343.4,92766.3,93283.7,1058508125,2.73E+12,88115,3699228228
20171214,0,93283.6,93283.6,93283.6,0,0,0,3724252249
20171215,0,93283.6,93283.6,93283.6,0,0,0,3724252249
20171216,93946.3,94606.4,93946.3,94606.4,993216577,2.17E+12,70541,3777062491
20171217,94820.8,95784.9,94820.8,95600.7,1047244461,2.75E+12,81753,3816759884
20171218,95623.3,95634.4,95394.4,95477.4,966728842,2.00E+12,80912,3811835537
20171219,95477.6,95703.3,95477.6,95590.6,756397201,1.66E+12,73143,3816355153
20171220,95598.8,95607.4,95428.1,95508.6,632010027,1.47E+12,68962,3813082483
20171223,95579.8,96816.3,95579.8,96816,760218565,2.02E+12,67674,3873226209
20171224,96840.8,97529.3,96840.8,97529.3,705508959,1.86E+12,67597,3901762993
20171225,97601.1,98373.7,97601.1,98358.4,1011546687,2.54E+12,88157,3935031934
20171226,98362.5,98627.1,98150.6,98152.7,890219449,2.14E+12,119410,3926069688
20171227,98153.3,98514.1,97899.1,97899.1,673860004,1.50E+12,106532,3915924131
20171230,97847.8,97847.8,96981,97211.4,914692682,2.19E+12,91923,3888414589
20171231,97166.5,97166.5,95454.5,95561.5,1529977205,3.46E+12,117909,3822422013
20180101,95569.3,96232.8,95569.3,96207.9,595867852,1.35E+12,58764,3848278475
20180102,96215.9,96354.4,96215.9,96241.2,570574390,1.28E+12,55372,3849609800
20180103,96249.4,96263.8,95929.4,95929.4,565339549,1.35E+12,51321,3837136966
20180106,95919,96280.9,95919,96270.3,447671576,1.17E+12,45688,3848500211
20180107,96276,96374.3,96234.5,96234.5,527099141,1.12E+12,52579,3847067127
20180108,96237.4,96351.8,96237.4,96332.5,474668862,1.16E+12,49486,3850985118
20180109,96336.2,96359.9,96141,96149.2,396642074,1.01E+12,47007,3843658400
20180110,96147.6,96261.3,96147.6,96185.9,493440801,1.10E+12,43968,3845740919
20180113,96267.6,96734.4,96267.6,96627.5,483200345,1.12E+12,46127,3852400666
20180114,96647.1,97230.6,96647.1,97228.6,603722263,1.57E+12,58732,3876366533
20180115,97245.3,97966.5,97245.3,97944,770534482,1.97E+12,70046,3904836334
20180116,97958.3,98603.6,97958.3,98596.9,750575870,1.81E+12,68517,3930863144
20180117,98616.5,98959.4,98616.5,98923.5,673012692,1.83E+12,61198,3943884806
20180120,98946.8,99075,98817.2,98817.2,578080963,1.44E+12,59683,3939540148
20180121,98813.2,98813.2,98221,98221,641420856,1.42E+12,62935,3915055415
20180122,98217.9,98679.8,98217.9,98628.4,602466217,1.46E+12,59557,3930524295
20180123,98644.2,99224.7,98644.2,99224.7,557183343,1.46E+12,56030,3955439553
20180124,99271.4,99607,99271.4,99522.1,811472176,2.47E+12,69981,3967043509
20180127,99523.9,99607.1,99355.5,99355.5,593019097,1.38E+12,61478,3963699853
20180128,99363.5,99563.7,99363.5,99414.5,472836979,1.14E+12,53699,3966053441
20180129,99427.9,99501.7,99046.1,99046.1,522720125,1.49E+12,55414,3951355097
20180130,99056.5,99065.3,98557.7,98557.8,467614500,1.20E+12,56121,3931877061
20180131,98561.5,98561.5,98133.5,98133.5,524699339,1.35E+12,57746,3914947815
20180203,98130.4,98145.5,97718.7,97718.8,485608206,1.26E+12,54864,3898403379
20180204,97716.3,97878.9,97706.4,97808.1,503469789,1.33E+12,53726,3900697395
20180205,97809.2,98050.9,97809.2,98033.5,665449655,1.48E+12,68441,3909885018
20180206,98040.8,98093.5,97913.5,97927.5,552628240,1.17E+12,68646,3905656115
20180207,97931.4,98320.1,97931.4,98299.7,502892223,1.23E+12,56635,3923843245
20180210,98246.5,98246.5,97782.5,97782.7,570418058,1.40E+12,57138,3903205963
20180212,97789,98003.8,97789,97924.7,632552345,1.16E+12,61376,3908874101
20180213,97930.8,98180.2,97930.8,98103.3,868485770,1.53E+12,71692,3916004589
20180214,98119.6,98349.6,98119.6,98347.9,560848565,1.10E+12,63071,3923175951
20180217,98371,98603.7,98371,98429.6,702844931,1.53E+12,93946,3922732701
20180218,98430.3,98462.9,98300.3,98300.6,599153281,1.31E+12,111852,3917589841
20180219,98299.2,98338.9,98148.5,98148.5,536894133,1.18E+12,71768,3911090543
20180221,98158.7,98249.6,98155.5,98157.3,600756977,1.11E+12,67949,3911440266
20180224,98196.6,98313.7,98176.8,98176.9,972907282,1.51E+12,84633,3912701902
20180225,98180.8,98211.4,98080.1,98080.2,585444695,1.08E+12,62380,3908910422
20180226,98096.8,98173.2,98096.8,98098.5,599756844,1.17E+12,62532,3909287222
20180227,98105.5,98229.8,98096.9,98100.8,606924486,1.22E+12,59410,3909379954
20180228,98116.4,98181.6,97961.4,97961.7,724356240,1.43E+12,67800,3903671980
20180303,97968.9,97968.9,97388.4,97388.7,713100298,1.49E+12,70674,3880837047
20180304,97401.4,97446.1,97354.3,97354.3,982783771,1.51E+12,73425,3879221222
20180305,97361.9,97401.1,97182.6,97182.6,657361713,1.24E+12,59591,3872043576
20180306,97163.2,97217.5,96991,96991,567634678,1.19E+12,55609,3864508001
20180307,96983.9,96997.6,96860.3,96860.3,439280043,8.32E+11,50964,3858822221
20180310,96880.1,96889.5,96594.5,96594.5,564978160,1.22E+12,129520,3852685361
20180311,96600.2,96608.4,96028.4,96028.4,608242531,1.25E+12,83727,3830290148
20180312,96032,96240.6,96032,96194.4,615210052,1.09E+12,66734,3834559087
20180313,96202.1,96314.1,96202.1,96314.1,514444919,1.11E+12,54044,3838144976
20180314,96320.3,96463.5,95525.8,95525.9,996557547,1.21E+12,63395,3808984395
20180317,95530.4,95688.5,95530.4,95577.3,828082262,1.22E+12,56022,3796285355
20180318,95616.6,95819.6,95616.6,95819.6,593073857,1.08E+12,47188,3805634046
20180319,95863.1,96336.9,95863.1,96289.9,642517060,1.20E+12,54998,3822877875
20180325,96338.9,96432.3,96338.9,96425.9,231122545,3.58E+11,28057,3828274243
20180326,96431.4,96611.8,96420.3,96489.7,638122066,7.41E+11,39235,3838208263
20180327,96493.5,96623.1,96493.5,96596.6,613589161,8.13E+11,47534,3842461560
20180328,96599.3,96951.4,96599.3,96938.8,556581385,8.80E+11,46281,3856074952
20180403,96948.9,97162.2,96948.9,97086.1,303436388,5.44E+11,37913,3861934144
20180404,97089.9,97150.5,97089.9,97150.5,465922708,7.35E+11,46403,3864495990
20180407,97159.1,97186.6,96779.8,96779.8,509292773,8.92E+11,50655,3849749939
20180408,96750.4,96750.4,96340.9,96341.2,681334081,1.19E+12,58610,3832302930
20180409,96376.8,97135.3,96376.8,97120.7,951530613,1.80E+12,77834,3863310322
20180410,97134.4,97164.5,96747.9,96748,617481710,1.29E+12,50862,3848482446
20180411,96762.5,96799.2,96265.3,96287,643430226,1.20E+12,55587,3830146206
20180415,96288.3,96308.3,95987.5,95987.5,415159159,6.79E+11,37909,3818233264
20180416,95991.3,96000.4,95506.2,95506.2,401671442,7.63E+11,34167,3799087651
20180417,95580.4,95589.2,95522.7,95522.7,344368223,6.50E+11,36013,3798989343
20180418,95572.5,95627.9,95518.2,95523.8,307682180,6.38E+11,34264,3798942273
20180421,95532.5,95565.8,95265.8,95265.8,315481776,6.09E+11,34509,3788109210
20180422,95270.9,95270.9,94494.2,94494.2,475819268,7.46E+11,37617,3756016568
20180423,94497.3,94512.6,94299.5,94299.5,336115526,6.67E+11,35008,3748275815
20180424,94316,94629,94316,94576.3,440044526,8.27E+11,39634,3759278834
20180425,94583.7,94883.8,94583.7,94796.1,405346220,8.66E+11,39431,3768015317
20180428,94796.9,94804.5,94284.4,94284.4,433556875,7.61E+11,40486,3748404638
20180429,94291,94298.7,93805.5,93805.5,409784360,7.68E+11,36471,3730143999
20180430,93808.2,93866.5,93586.8,93586.9,411792027,7.62E+11,37039,3690994980
20180501,93608.7,93630.8,93586.1,93612.1,463259578,7.50E+11,34984,3691989347
20180505,93642.2,93642.2,93100.6,93100.6,426059549,8.61E+11,40071,3670795116
20180506,93100.9,93100.9,92849.8,92849.9,493919048,9.40E+11,40822,3661555812
20180507,92855.5,93165.9,92855.5,93165.9,362163673,8.28E+11,35228,3672777527
20180508,93208.2,93605.8,93208.2,93605.8,582180046,9.71E+11,45990,3690121354
20180509,93654.1,93834.8,93654.1,93691.1,1146491571,2.32E+12,62974,3692227168
20180512,93684.2,93933.9,93684.2,93891.1,499760226,9.78E+11,41244,3699894488
20180513,93953.6,94182.7,93953.6,94165.8,633613735,1.15E+12,48997,3708609814
20180514,94214.3,94704.4,94214.3,94703.4,672194377,1.21E+12,51099,3729638918
20180515,94769.6,94941.9,94769.6,94905.9,845227755,1.24E+12,62297,3737437009
20180516,94933.6,94980.1,94902.2,94940.2,789244307,1.42E+12,58047,3722200657
20180519,94972.4,95173.7,94972.4,95103.1,745670716,1.22E+12,55172,3728156880
20180520,95142.9,95235.2,95118.1,95136.4,718852205,1.25E+12,56485,3729744820
20180521,95133.6,95260.2,95133.6,95227.4,746724467,1.24E+12,58252,3727147456
20180522,95242.2,95282.8,95219,95229.9,560598571,1.09E+12,49308,3727095114
20180523,95243.9,95510.9,95243.9,95445,552911458,1.15E+12,47567,3726789343
20180526,95498.9,95929.9,95498.9,95794,690589501,1.70E+12,57108,3740065877
20180527,95838.7,95887.2,95625.7,95626,581640913,1.14E+12,48944,3733506762
20180528,95626.7,95654.8,95529.5,95529.6,554600964,9.65E+11,46495,3728486760
20180529,95531.6,95647.4,95409.6,95409.6,605058731,1.12E+12,46331,3720349439
20180530,95434,95665.1,95434,95577.6,658934481,1.22E+12,49452,3726857906
20180602,95609.5,96026.5,95609.5,95951.9,635002100,1.07E+12,46542,3740760424
20180603,95970.1,96024.7,95970.1,95998.8,501256220,9.33E+11,50367,3741413297
20180609,96083.7,96251.6,96064,96077.1,759223612,1.26E+12,59621,3755517435
20180610,96087.6,96139,95915.9,95915.9,750126343,1.77E+12,95963,3748946426
20180611,95958.6,95974.6,95846.2,95847.4,842439725,1.58E+12,60899,3745235832
20180612,95875.2,96378.7,95875.2,96378.7,994682304,1.91E+12,71442,3765165671
20180613,96445.1,99146.2,96445.1,99146.2,1561752572,3.91E+12,120022,3871867846
20180617,100306,102452,100306,102452.4,1713266540,4.21E+12,97982,3975589906
20180618,103957,104806,103957,104533.5,2492685344,5.76E+12,135572,4043498029
20180619,104534,106511,104444,106504.1,1766062525,4.25E+12,113262,4118102097
20180620,106787,109037,106787,108872.9,2418699077,5.77E+12,130831,4209384075
20180623,109012,109401,109005,109401.4,1414780326,3.58E+12,107139,4211389209
20180624,109586,112080,109586,112061.3,2322336147,5.65E+12,142366,4313360890
20180625,112454,115226,112454,115174.5,2898371651,8.82E+12,173122,4433071359
20180626,115554,115554,113450,113527.7,2077155117,5.31E+12,127738,4366587909
20180627,113663,113810,111324,111324.8,1757409634,4.47E+12,104459,4278370128
20180630,111467,111850,111441,111528.2,982618931,2.32E+12,75599,4286185801
20180701,111509,111509,108694,108694.1,1201195230,2.84E+12,76043,4101011748
20180702,108836,109937,108836,109937.1,827791607,2.14E+12,64809,4126358131
20180703,110385,112472,110385,112346.5,1276861683,3.36E+12,84818,4293791572
20180704,112866,113243,112489,112490,1452445519,3.07E+12,98757,4300877183
20180707,112397,112397,111051,111051.6,895787967,1.91E+12,67421,4245247023
20180708,111333,111333,110851,110851.4,682846808,1.52E+12,61409,4237334260
20180710,110856,111259,110848,110849,557166400,1.32E+12,56010,4229184381
20180711,110831,110831,109505,109505.1,761779815,1.73E+12,76194,4141214517
20180714,109499,109545,108916,108916.6,721915319,1.40E+12,56302,4256017157
20180715,108915,109101,108058,108072.3,787747400,1.45E+12,61321,4234033938
20180716,108062,108566,108062,108110,759087675,1.78E+12,70913,4226668297
20180717,108120,108340,107693,107780.6,867494157,2.74E+12,84635,4203627569
20180718,107785,108216,107737,107776.6,1476150668,6.15E+12,182105,4198903719
20180721,108047,108367,108047,108295.5,578246120,9.83E+11,48149,4225855262
20180722,108595,108989,108595,108830.8,892572773,1.69E+12,65497,4237002089
20180723,108884,108885,108444,108658.9,560449173,1.86E+12,63233,4155783734
20180724,108729,108853,108395,108395.9,797959318,2.09E+12,76862,4138535934
20180725,108416,108800,108326,108800.1,884550086,2.61E+12,81491,4154248824
20180726,0,108800,108800,108800.1,0,0,0,4158515009
20180727,0,108800,108800,108800.1,0,0,0,4158515009
20180728,109754,111921,109754,111877.9,1334019975,3.40E+12,82476,4276153871
20180729,112854,114032,112854,113852.3,1586789908,5.42E+12,119427,4352803539
20180730,114498,116843,114498,116759.5,1957163647,5.02E+12,120186,4463953079
20180731,117132,121173,117132,121173.5,1182401893,2.75E+12,73224,4630091371
20180801,121438,124590,121438,123951.3,2084801845,6.46E+12,133779,4736231267
20180804,123878,124837,123579,124353.7,1587941842,5.69E+12,126330,4751944562
20180805,125074,128591,125074,128448,2572607402,9.25E+12,151178,4908096725
20180806,128955,133842,128955,133646.2,3362601401,1.36E+13,176181,5106722284
20180807,133354,134421,132718,133584.4,2525485689,8.82E+12,180467,5104362264
20180808,133691,133714,131521,131521.6,2012006173,4.73E+12,122144,5025544601
20180811,131504,131504,129013,129013.8,1506819563,4.22E+12,116119,4929717133
20180812,129018,130579,129018,129901.9,1565164362,4.15E+12,117448,4963652093
20180813,129944,129944,128314,128522.7,1556578449,3.53E+12,107215,4910954330
20180814,128728,131233,128728,130927.7,1416086923,4.55E+12,106970,5002849104
20180815,130759,130960,130476,130476.9,1069357429,3.25E+12,87673,4985623641
20180818,130583,131536,130524,131535.8,1183496874,3.01E+12,98071,5025835523
20180819,132080,134835,132080,134354.8,1523400771,4.47E+12,115194,5133544025
20180820,135265,137180,135265,137072.9,1868397416,7.07E+12,129652,5237395178
20180821,137120,137261,136880,136910.6,1487865552,4.50E+12,114547,5231193416
20180825,137163,138195,136343,136343.4,1386279049,4.54E+12,121999,5209520163
20180826,137185,138582,136594,138582.6,1627794834,5.55E+12,132291,5282621578
20180827,138924,140540,138924,140309.2,2284097301,6.64E+12,167119,5348438538
20180828,139996,139996,136765,136765.9,2042871169,5.77E+12,148055,5213810939
20180829,136757,137687,136757,137472.4,2919821023,6.17E+12,164573,5244557788
20180901,137666,137792,136109,136109.7,2899219472,5.51E+12,163897,5192573719
20180902,136239,136239,133674,133676.1,2305245012,5.21E+12,149697,5099732181
20180903,134002,135257,134002,135257.8,1739402491,4.34E+12,136893,5160071075
20180904,136882,138292,136882,137983.8,1712640614,4.33E+12,132491,5262742098
20180905,138445,138445,137629,137714.2,1388834478,3.83E+12,124927,5252958125
20180908,137960,139786,137960,139628.7,2018154160,5.13E+12,148661,5325735699
20180909,139930,142234,139930,142234.4,3078066124,7.66E+12,198285,5425124253
20180910,142507,147093,142507,146998.7,3319008786,9.47E+12,207183,5609536350
20180911,148082,148577,147269,148577.6,3265593285,8.79E+12,219415,5669788849
20180912,149179,155061,149179,155061.1,3062279443,1.06E+13,213837,5918171187
20180915,155637,159445,155637,158119.2,4212801921,1.19E+13,249754,6031932767
20180916,158215,158215,154200,155710.2,4620919096,1.12E+13,261010,5939961076
20180917,156203,158971,156203,158071.9,3598794388,1.01E+13,225708,6030052991
20180918,158315,158397,157032,157328.7,3140461098,8.36E+12,196454,6001699596
20180922,157889,160643,157889,160538.2,3217618496,9.13E+12,213852,6124137047
20180923,160880,165072,160880,165072.1,4362407601,1.21E+13,280571,6297092289
20180924,165397,168624,165397,168624.5,3708072555,1.10E+13,244041,6432608051
20180925,169728,174618,169728,174618.2,4485926389,1.61E+13,259327,6661252233
20180926,174958,180635,174958,180635.6,4229458345,1.53E+13,273862,6890803112
20180929,181413,187406,181413,187406.1,3298500703,1.25E+13,240251,7149078360
20180930,187434,195104,187434,195104,4576061407,1.71E+13,261304,7442736328
20181001,195633,197000,194476,195480.2,5607277493,2.07E+13,366194,7457085304
20181002,195241,195241,188259,188259.4,4963670906,1.35E+13,198359,7181056123
20181003,184042,185559,184042,185559.3,5262560453,1.67E+13,280685,7078061340
20181006,185538,189893,184084,184085.2,5844673882,1.80E+13,315090,7021833968
20181007,183664,183664,176419,176419.4,4036567981,1.55E+13,195277,6729423930
